subject_id,scenario_name,phase,y_true,y_pred,prob_variant,attn_eeg_eye,attn_eeg_mouse,attn_eye_eeg,attn_eye_mouse,attn_mouse_eeg,attn_mouse_eye
14,facet_reset_once,variant_b,1,1,0.9993721842765808,0.75,0.25,0.75,0.25,0.5,0.5
14,skeleton_prolong,variant_b,1,1,0.9993146657943726,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.999611794948578,0.75,0.25,0.75,0.25,0.5,0.5
14,broken_image,variant_b,1,1,0.999466836452484,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9993440508842468,0.49999648,0.5000035,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9993696808815002,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9993813037872314,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9995003938674928,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9999001026153564,0.74999976,0.2500002,0.49672142,0.50327855,0.9640492,0.03595079
14,network_jitter,variant_b,1,1,0.9995105266571044,0.75,0.25,0.75,0.25,0.5,0.5
14,skeleton_prolong,variant_b,1,1,0.9993705153465272,0.75,0.25,0.75,0.25,0.5,0.5
14,button_delay,variant_b,1,1,0.9993929862976074,0.75,0.25,0.75,0.25,0.5,0.5
14,sort_reset,variant_b,1,1,0.9994340538978576,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.999399185180664,0.75,0.25,0.75,0.25,0.5,0.5
14,coupon_min_spend,variant_b,1,1,0.9994040727615356,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.99964702129364,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9994480013847352,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9996204376220704,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9994749426841736,0.4970142,0.50298584,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9995261430740356,0.7499536,0.25004634,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9994398951530457,0.75,0.25,0.75,0.25,0.5,0.5
14,coupon_min_spend,variant_b,1,1,0.9994521737098694,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9993489384651184,0.75,0.25,0.75,0.25,0.5,0.5
14,coupon_min_spend,variant_b,1,1,0.9994940757751464,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.999403953552246,0.75,0.25,0.75,0.25,0.5,0.5
14,slow_image,variant_b,1,1,0.9994874000549316,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9992932081222534,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9994608759880066,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9994851350784302,0.75,0.25,0.75,0.25,0.5,0.5
14,skeleton_prolong,variant_b,1,1,0.9994576573371888,0.5,0.5,0.75,0.25,0.5,0.5
14,sort_reset,variant_b,1,1,0.9994035959243774,0.75,0.25,0.75,0.25,0.5,0.5
14,slow_image,variant_b,1,1,0.9995324611663818,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9993688464164734,0.75,0.25,0.75,0.25,0.5,0.5
14,coupon_expired,variant_b,1,1,0.9994321465492249,0.75,0.25,0.75,0.25,0.5,0.5
14,coupon_min_spend,variant_b,1,1,0.9994799494743348,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.999492883682251,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.999531388282776,0.75,0.25,0.75,0.25,0.5,0.5
14,skeleton_prolong,variant_b,1,1,0.9996973276138306,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9994592070579528,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9994664788246156,0.75,0.25,0.75,0.25,0.5,0.5
14,facet_reset_once,variant_b,1,1,0.9997075200080872,0.75,0.25,0.75,0.25,0.5,0.5
14,sort_reset,variant_b,1,1,0.9994574189186096,0.75,0.25,0.75,0.25,0.5,0.5
14,broken_image,variant_b,1,1,0.9996341466903688,0.75,0.25,0.75,0.25,0.5,0.5
14,sort_reset,variant_b,1,1,0.9997608065605164,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9996052384376526,0.75,0.25,0.75,0.25,0.5,0.5
14,skeleton_prolong,variant_b,1,1,0.999757707118988,0.75,0.25,0.75,0.25,0.5,0.5
14,skeleton_prolong,variant_b,1,1,0.9994284510612488,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9994269609451294,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9998130202293396,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9994614720344543,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9999356269836426,0.75,0.25,0.75,0.25,0.5,0.5
14,broken_image,variant_b,1,1,0.9999451637268066,0.7499901,0.25000992,0.7499986,0.25000137,0.50385946,0.49614054
14,sort_reset,variant_b,1,1,0.9999158382415771,0.74819475,0.25180525,0.44706926,0.5529307,0.88238305,0.11761697
14,sort_reset,variant_b,1,1,0.9995293617248536,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9995399713516236,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9994643330574036,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9993470311164856,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9995983242988586,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.9995381832122804,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.999344766139984,0.75,0.25,0.75,0.25,0.5,0.5
14,facet_reset_once,variant_b,1,1,0.9996579885482788,0.75,0.25,0.75,0.25,0.5,0.5
14,network_jitter,variant_b,1,1,0.999565064907074,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9995166063308716,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.9999250173568726,0.75,0.25,0.75,0.25,0.5,0.5
14,feedback_late,variant_b,1,1,0.9999324083328248,0.75,0.25,0.75,0.25,0.5,0.5
14,first_click_miss,variant_b,1,1,0.999738872051239,0.75,0.25,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,3.291809480288066e-05,0.49397025,0.5060297,0.49848258,0.5015174,0.5177258,0.4822742
14,control_baseline,control,0,0,2.6677505957195535e-05,0.49230248,0.5076976,0.5003469,0.49965313,0.5181844,0.4818156
14,control_baseline,control,0,0,3.884888792526908e-05,0.49178144,0.5082186,0.5038822,0.49611777,0.52126586,0.4787341
14,control_baseline,control,0,0,1.2409388546075206e-05,0.33464476,0.66535527,0.61644334,0.38355666,0.6957924,0.30420762
14,control_baseline,control,0,0,1.4176618606143164e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.5702898963354528e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.6881922419997863e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.546534986118786e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.788560075510759e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.5230901226459537e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.433080524293473e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3804734408040533e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.51203330460703e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.425092705176212e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3934170056018049e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.7917800505529158e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.396821880916832e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.451457319490146e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.318494469160214e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,2.2558348064194433e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3728968042414635e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.30149701362825e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.6787682397989556e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4541812561219558e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4108186405792368e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4127464964985847e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.388466807838995e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3769182260148227e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.432046337868087e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3031215530645568e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4623696188209578e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4034218111191876e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.6266038073808886e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3870942893845497e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.710908873064909e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4274443856265862e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3436634617391974e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3521500477509107e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.50353826029459e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.549162516312208e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.5896908735157922e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.98723664652789e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3977466551295947e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4361437933985144e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3523718735086732e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4474791896645913e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.6420146494056098e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.584904566698242e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.431718555977568e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3640993529406842e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3946921171736903e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,0.0549809485673904,0.50215876,0.4978412,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4229375665308908e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3264577319205271e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3801773093291558e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4414839824894443e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4105037735134829e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4431236195378006e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.270853590540355e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4418882528843824e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3301591025083326e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.411152243235847e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.456029622204369e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4968055438657755e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,2.894920362450648e-05,0.25,0.75,0.9982455,0.0017545148,0.9927743,0.0072256885
14,control_baseline,control,0,0,1.764933767844923e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,5.3958567150402814e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.3389089872362092e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,2.06708355108276e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.492523733759299e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4430809642362874e-05,0.25,0.75,0.75,0.25,0.5,0.5
14,control_baseline,control,0,0,1.4845372788840905e-05,0.25,0.75,0.75,0.25,0.5,0.5
15,broken_image,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,skeleton_prolong,variant_c,1,1,0.9999992847442628,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,skeleton_prolong,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,coupon_min_spend,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999995231628418,0.6525705,0.34742948,0.25,0.75,0.7500935,0.24990648
15,feedback_late,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,sort_reset,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,skeleton_prolong,variant_c,1,1,0.999998927116394,0.75,0.25,0.25,0.75,0.75,0.25
15,skeleton_prolong,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,skeleton_prolong,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,first_click_miss,variant_c,1,1,0.9999992847442628,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999992847442628,0.7499962,0.25000384,0.25,0.75,0.75,0.25
15,sort_reset,variant_c,1,1,0.9999992847442628,0.7476688,0.2523312,0.25,0.75,0.75,0.25
15,facet_reset_once,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,first_click_miss,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,facet_reset_once,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,slow_image,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,skeleton_prolong,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,coupon_expired,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999992847442628,0.75,0.25,0.25,0.75,0.75,0.25
15,slow_image,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,slow_image,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,slow_image,variant_c,1,1,0.9999988079071044,0.75,0.25,0.25,0.75,0.75,0.25
15,slow_image,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,facet_reset_once,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999994039535522,0.74986583,0.25013417,0.25,0.75,0.7500001,0.24999985
15,slow_image,variant_c,1,1,0.9999995231628418,0.74820054,0.2517995,0.25,0.75,0.75,0.25
15,slow_image,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999991655349731,0.7499998,0.25000018,0.25,0.75,0.75,0.25
15,facet_reset_once,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,coupon_min_spend,variant_c,1,1,0.9999995231628418,0.74052393,0.25947604,0.25,0.75,0.75,0.24999997
15,first_click_miss,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,first_click_miss,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,price_change,variant_c,1,1,0.999998927116394,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999970197677612,0.5294875,0.47051254,0.608279,0.39172104,0.6232552,0.3767448
15,network_jitter,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,first_click_miss,variant_c,1,1,0.9999988079071044,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.99999737739563,0.50784206,0.49215794,0.52637804,0.47362196,0.6522689,0.3477311
15,price_change,variant_c,1,1,0.9999958276748656,0.63823056,0.36176944,0.68047285,0.3195272,0.62779665,0.3722033
15,price_change,variant_c,1,1,0.9999971389770508,0.5188663,0.4811337,0.6973858,0.3026142,0.67562425,0.32437575
15,first_click_miss,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999969005584716,0.56183136,0.43816864,0.6137736,0.38622642,0.5844661,0.41553384
15,price_change,variant_c,1,1,0.999996781349182,0.5867696,0.41323042,0.5815629,0.41843712,0.5906456,0.40935436
15,feedback_late,variant_c,1,1,0.9999992847442628,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999984502792358,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999995231628418,0.7495978,0.25040218,0.25,0.75,0.75,0.25
15,first_click_miss,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999988079071044,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999969005584716,0.5007124,0.4992876,0.48080975,0.51919025,0.72966933,0.2703307
15,feedback_late,variant_c,1,1,0.9999971389770508,0.54459345,0.45540655,0.533865,0.466135,0.6065544,0.39344564
15,feedback_late,variant_c,1,1,0.9999969005584716,0.51517904,0.48482096,0.72838116,0.27161884,0.63786715,0.36213285
15,price_change,variant_c,1,1,0.9999969005584716,0.5159339,0.48406613,0.60875833,0.39124158,0.7022661,0.2977339
15,feedback_late,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,feedback_late,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999994039535522,0.7499871,0.25001284,0.25,0.75,0.75,0.25
15,first_click_miss,variant_c,1,1,0.9999991655349731,0.75,0.25,0.25,0.75,0.75,0.25
15,network_jitter,variant_c,1,1,0.9999990463256836,0.75,0.25,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,3.6779081256099744e-06,0.49565673,0.5043433,0.49618855,0.5038115,0.49404633,0.50595367
15,control_baseline,control,0,0,3.265611894676113e-06,0.49731785,0.50268215,0.4980173,0.50198275,0.4944123,0.5055877
15,control_baseline,control,0,0,2.7132671220897464e-06,0.4957478,0.5042522,0.49918312,0.5008169,0.49526528,0.5047347
15,control_baseline,control,0,0,5.66204153074068e-06,0.49670503,0.50329494,0.49740312,0.50259686,0.4976951,0.50230485
15,control_baseline,control,0,0,4.656193596019875e-06,0.4979062,0.5020938,0.49871483,0.5012852,0.49976036,0.5002396
15,control_baseline,control,0,0,1.8488884734324529e-06,0.49643385,0.50356615,0.49710917,0.5028908,0.4964714,0.5035286
15,control_baseline,control,0,0,3.4952099667862058e-06,0.49897194,0.50102806,0.4983686,0.5016314,0.498995,0.501005
15,control_baseline,control,0,0,2.1306036614987538e-06,0.49744794,0.50255203,0.49871558,0.5012844,0.49629438,0.5037056
15,control_baseline,control,0,0,3.1502665933658136e-06,0.4989416,0.5010584,0.49688333,0.50311667,0.49886498,0.501135
15,control_baseline,control,0,0,2.742905508057447e-06,0.49816015,0.5018398,0.49703753,0.50296247,0.49510026,0.50489974
15,control_baseline,control,0,0,2.023237811954459e-06,0.4990441,0.50095594,0.49824,0.50176,0.4959729,0.5040271
15,control_baseline,control,0,0,1.152862068920513e-06,0.48330885,0.5166912,0.25,0.75,0.7531792,0.24682078
15,control_baseline,control,0,0,1.01133696261968e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0268172445648815e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0390360785095254e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0171896747124265e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.654082759880112e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.803503644434386e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.1450779311417136e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.91682327367016e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.018904299598944e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.860616501100594e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.039095423038816e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.027282564791676e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0070838243336766e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.580945743437042e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0404818340248312e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0306021067663096e-06,0.49999925,0.5000007,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0094752269651508e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,1,0.9999991655349731,0.75,0.24999997,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0102794476551935e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.981304174289107e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.509432175036636e-07,0.49995303,0.50004697,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0891808415181004e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,8.466194003631244e-07,0.5,0.5,0.25,0.75,0.7500003,0.2499997
15,control_baseline,control,0,0,1.0026650443251128e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.016512783280632e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0119283615495078e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.57137444856926e-07,0.49999976,0.50000024,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.900569466481102e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.090909677259333e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.943622671926278e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.009999095913372e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.915498822010704e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0015181715061772e-06,0.49972183,0.5002781,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.843683983490337e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0537813750488567e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.02332046481024e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0576383147054005e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.027922508001211e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0190344710281352e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.74350655269518e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.73243572843785e-07,0.49999923,0.5000008,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.0242754342471017e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.660362820795854e-07,0.5000193,0.49998066,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.015388875202916e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.189067802442878e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,9.626115797800594e-07,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,8.945630156631523e-07,0.49999997,0.5,0.25,0.75,0.75009865,0.24990137
15,control_baseline,control,0,0,1.005588615043962e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.307711158915481e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.1451587624833337e-06,0.5,0.5,0.25,0.75,0.75,0.25
15,control_baseline,control,0,0,1.1577495797610029e-06,0.5,0.5,0.25,0.75,0.75,0.25
